"","track_id","city_id","opening_trck","length"
"1083",3615,95,1997,239
"1084",381,107,2017,13859
"1085",391,107,2013,3613
"1086",2935,23,2004,354
"1087",5837,328,2013,52
"1088",2936,23,2004,719
"1089",2937,23,2004,715
"1090",2942,23,2015,232
"1091",2938,23,2004,442
"1092",2940,23,2007,764
"1093",2939,23,2004,441
"1094",2941,23,2007,36
"1095",2944,23,2007,761
"1096",2943,23,2007,36
"1097",384,107,2017,6771
"1098",5060,82,0,76
"1099",2945,23,2015,232
"1100",2949,23,2007,16
"1101",3565,95,2003,173
"1102",2950,23,2015,50
"1103",2952,23,2015,196
"1104",2966,23,2015,8
"1105",2954,23,2015,200
"1106",2960,23,2015,169
"1107",2955,23,2015,73
"1108",2953,23,2015,41
"1109",2958,23,2015,144
"1110",2963,23,2015,178
"1111",2959,23,2015,143
"1112",386,107,2010,5805
"1113",2957,23,2015,356
"1114",2961,23,2015,169
"1115",2962,23,2015,469
"1116",2965,23,2015,180
"1117",2964,23,2015,23
"1118",2956,23,2015,312
"1119",2967,23,2015,558
"1120",3924,114,1925,1297
"1121",2968,23,2015,119
"1122",1126,263,1911,84
"1123",2969,23,2015,118
"1124",2951,23,2015,609
"1125",3240,265,2009,639
"1126",3241,265,2009,635
"1127",3218,265,2009,5
"1128",3203,265,2009,379
"1129",3183,265,2000,253
"1130",3182,265,2000,312
"1131",5061,82,0,73
"1132",3243,114,1929,4439
"1133",3313,265,1992,861
"1134",3372,266,2002,535
"1135",8595,206,1896,200
"1136",3616,95,1997,235
"1137",3734,114,1908,1336
"1138",2972,23,2007,709
"1139",2971,23,2007,704
"1140",2980,23,2008,21
"1141",2976,23,2008,249
"1142",2978,23,2008,220
"1143",2977,23,2008,46
"1144",2981,23,2008,21
"1145",2985,23,2008,87
"1146",2979,23,2008,19
"1147",3377,266,2002,352
"1148",3378,266,2002,53
"1149",3379,266,2002,53
"1150",307,14,1848,28107
"1151",1105,15,2019,1462
"1152",5990,102,0,606
"1153",3735,114,1909,717
"1154",692,69,1847,6471
"1155",400,107,2018,10450
"1156",4392,189,0,2145
"1157",2973,23,2007,989
"1158",3208,265,2009,90
"1159",3187,265,2000,100
"1160",3242,114,1929,22845
"1161",3305,265,2007,609
"1162",3146,265,2000,343
"1163",2975,23,2007,1984
"1164",7502,283,2014,168
"1165",2244,106,1990,2204
"1166",2993,23,2014,822
"1167",2970,23,2007,994
"1168",2983,23,2008,293
"1169",2982,23,2008,27
"1170",2984,23,2008,406
"1171",2994,23,2014,99
"1172",2992,23,2014,99
"1173",767,69,1884,1138
"1174",458,69,1968,1978
"1175",2986,23,2008,517
"1176",1182,114,1961,1092
"1177",2987,23,2008,493
"1178",1862,265,1888,607
"1179",2990,23,2008,405
"1180",2988,23,2008,391
"1181",2989,23,2008,415
"1182",1208,114,1961,1000
"1183",1189,114,1960,848
"1184",3322,114,1944,2142
"1185",2991,23,2008,405
"1186",3244,114,2004,2518
"1187",3324,114,1967,3381
"1188",1154,114,1938,771
"1189",3323,114,1944,1159
"1190",1155,114,1938,613
"1191",1156,114,1938,1319
"1192",1470,114,2008,1368
"1193",3381,266,2002,34
"1194",8593,206,1878,1947
"1195",1207,114,1968,1067
"1196",2974,23,2007,1964
"1197",2809,23,2008,560
"1198",2791,23,2007,533
"1199",2844,23,2003,478
"1200",2996,23,2004,1365
"1201",5866,328,2000,882
"1202",3003,23,2015,1635
"1203",3567,95,2003,331
"1204",3568,95,2003,53
"1205",2856,23,2004,1104
"1206",2335,21,1890,16532
"1207",5307,82,0,135
"1208",2336,21,2012,1495
"1209",1768,21,2002,9349
"1210",1769,21,2013,9750
"1211",1335,114,1972,1161
"1212",1767,21,2005,11943
"1213",1771,21,2003,12454
"1214",2995,23,2004,1369
"1215",1124,258,2012,719
"1216",2997,23,2008,489
"1217",2998,23,2008,495
"1218",3245,114,2004,1543
"1219",2999,23,2008,1224
"1220",405,107,2013,9039
"1221",1209,114,1961,1207
"1222",2339,74,1992,1391
"1223",8596,206,1896,49
"1224",3000,23,2008,1229
"1225",3001,23,2015,433
"1226",3002,23,2015,432
"1227",3004,23,2015,1654
"1228",3009,23,2014,585
"1229",3008,23,2014,589
"1230",3571,95,2003,39
"1231",3010,23,2015,504
"1232",3570,95,2003,53
"1233",3005,23,2015,44
"1234",1464,114,2008,1017
"1235",2340,74,2010,2437
"1236",2338,74,1978,2406
"1237",5991,102,0,72
"1238",3006,23,2007,2749
"1239",1315,265,2006,6630
"1240",3309,265,1992,388
"1241",3303,265,1992,274
"1242",3572,95,2003,40
"1243",3737,114,1914,439
"1244",3382,266,2002,34
"1245",3307,265,1992,90
"1246",3306,265,1992,89
"1247",1152,114,1934,884
"1248",1297,114,1972,833
"1249",3007,23,2007,2754
"1250",2344,74,2018,927
"1251",2346,70,2007,1085
"1252",3573,95,2003,50
"1253",2345,70,1978,8069
"1254",3016,23,2015,851
"1255",3012,23,2015,381
"1256",3011,23,2015,499
"1257",1143,114,1927,767
"1258",3018,23,2016,7006
"1259",2348,70,1891,485
"1260",2347,70,1862,480
"1261",1362,114,1983,1047
"1262",3387,266,2002,29
"1263",1144,114,1927,733
"1264",1465,114,2008,1013
"1265",1466,114,2008,1679
"1266",2349,267,0,2446
"1267",3569,95,2003,53
"1268",2350,267,0,1555
"1269",2360,267,0,662
"1270",2351,267,0,62
"1271",3015,23,2015,350
"1272",2356,267,0,107
"1273",3013,23,2015,374
"1274",2354,267,0,129
"1275",3014,23,2015,350
"1276",2353,267,0,79
"1277",2352,267,0,69
"1278",2370,267,0,56
"1279",2355,267,0,48
"1280",496,69,1876,789
"1281",398,107,2014,1064
"1282",542,69,1920,2340
"1283",1285,252,1999,5556
"1284",3574,95,2003,153
"1285",2365,267,0,30
"1286",6009,102,0,188
"1287",2357,267,0,791
"1288",2363,267,0,237
"1289",2361,267,0,88
"1290",2358,267,0,765
"1291",2367,267,0,47
"1292",2362,267,0,84
"1293",2368,267,0,274
"1294",2364,267,0,30
"1295",2366,267,0,208
"1296",2382,267,0,83
"1297",2386,267,0,29
"1298",2384,267,0,50
"1299",2385,267,0,47
"1300",357,107,2018,20898
"1301",353,69,1868,1387
"1302",2383,267,0,29
"1303",2392,267,0,226
"1304",2375,267,0,116
"1305",3017,23,2015,737
"1306",5868,328,2000,21
"1307",2372,267,0,41
"1308",2377,267,0,149
"1309",2371,267,0,44
"1310",2376,267,0,989
"1311",2373,267,0,201
"1312",2378,267,0,81
"1313",2380,267,0,25
"1314",1592,114,1894,7858
"1315",2374,267,0,191
"1316",1320,114,1969,1228
"1317",2389,267,0,174
"1318",2387,267,0,939
"1319",2381,267,0,78
"1320",2379,267,0,81
"1321",1870,21,2001,4160
"1322",2390,267,0,92
"1323",2391,267,0,147
"1324",3390,266,2002,612
"1325",3575,95,2003,156
"1326",3019,23,2013,5918
"1327",7503,283,2014,202
"1328",2404,267,0,79
"1329",2402,267,0,78
"1330",3391,266,2002,37
"1331",3389,266,2002,613
"1332",2401,267,0,144
"1333",399,107,2015,21088
"1334",235,71,2003,6774
"1335",2403,267,0,131
"1336",237,71,1980,3411
"1337",1291,252,1999,5673
"1338",3392,266,2002,37
"1339",2393,267,0,1408
"1340",2399,267,0,219
"1341",2394,267,0,10
"1342",3521,95,2012,352
"1343",2395,267,0,12
"1344",2400,267,0,280
"1345",3304,265,1992,273
"1346",3302,265,2007,610
"1347",2405,267,0,915
"1348",2406,267,0,924
"1349",2396,267,0,148
"1350",262,71,2008,739
"1351",1248,114,1969,2027
"1352",248,78,1984,6571
"1353",255,78,2000,8882
"1354",1607,67,1997,809
"1355",2397,267,0,10
"1356",2408,267,0,39
"1357",3022,265,1989,140
"1358",3020,23,2019,9752
"1359",3021,265,1989,250
"1360",2411,267,0,109
"1361",6010,102,0,208
"1362",3023,265,1989,149
"1363",2410,267,0,108
"1364",251,78,1987,9231
"1365",5308,82,0,21
"1366",2414,267,0,203
"1367",2416,267,0,194
"1368",282,14,1925,961
"1369",435,69,2012,2419
"1370",604,15,2012,14806
"1371",3028,265,1989,108
"1372",2436,267,0,85
"1373",3027,265,1989,282
"1374",2413,267,0,24
"1375",2449,267,0,80
"1376",2437,267,0,64
"1377",2450,267,0,82
"1378",2451,267,0,90
"1379",2452,267,0,442
"1380",2435,267,0,105
"1381",3026,265,1989,139
"1382",6316,77,0,490
"1383",3024,265,1989,144
"1384",3033,265,1989,518
"1385",3029,265,1989,251
"1386",3025,265,1989,282
"1387",436,69,2012,822
"1388",349,69,1868,1168
"1389",2424,267,0,67
"1390",3031,265,1989,53
"1391",2417,267,0,88
"1392",3030,265,1989,110
"1393",2431,267,0,65
"1394",2420,267,0,1175
"1395",3032,265,1989,53
"1396",2421,267,0,46
"1397",2423,267,0,256
"1398",5869,328,2000,174
"1399",2426,267,0,70
"1400",2425,267,0,34
"1401",2430,267,0,11
"1402",2427,267,0,118
"1403",2428,267,0,70
"1404",3035,265,1989,328
"1405",2432,267,0,130
"1406",2433,267,0,44
"1407",2419,267,0,30
"1408",548,69,1946,4300
"1409",1641,114,1923,1208
"1410",2434,267,0,107
"1411",7504,283,2014,398
"1412",1646,114,2008,1404
"1413",2439,267,0,387
"1414",2447,267,0,160
"1415",2448,267,0,99
"1416",2444,267,0,506
"1417",5309,82,0,22
"1418",2445,267,0,72
"1419",2442,267,0,43
"1420",2443,267,0,122
"1421",2438,267,0,135
"1422",2440,267,0,79
"1423",2446,267,0,126
"1424",2459,267,0,396
"1425",2441,267,0,320
"1426",348,107,2006,15693
"1427",461,69,1968,3053
"1428",532,78,2017,163
"1429",2453,267,0,299
"1430",2458,267,0,330
"1431",2454,267,0,92
"1432",2455,267,0,82
"1433",2456,267,0,87
"1434",2464,267,0,83
"1435",2457,267,0,164
"1436",2467,267,0,84
"1437",2465,267,0,85
"1438",2466,267,0,179
"1439",2469,267,0,67
"1440",2468,267,0,393
"1441",2470,267,0,46
"1442",2471,267,0,428
"1443",2473,267,0,94
"1444",1538,114,1927,929
"1445",2460,267,0,554
"1446",2463,267,0,222
"1447",2461,267,0,83
"1448",2472,267,0,164
"1449",2462,267,0,832
"1450",2510,267,0,66
"1451",2491,267,0,430
"1452",2496,267,0,659
"1453",3034,265,1989,513
"1454",2511,267,0,65
"1455",789,69,2007,28375
"1456",790,69,1999,15
"1457",2474,267,0,98
"1458",2478,267,0,92
"1459",2475,267,0,24
"1460",2476,267,0,155
"1461",2477,267,0,39
"1462",2479,267,0,113
"1463",2483,267,0,82
"1464",2480,267,0,282
"1465",2481,267,0,317
"1466",1250,114,1968,956
"1467",2482,267,0,17
"1468",889,110,1944,5287
"1469",1251,114,1968,956
"1470",2484,267,0,82
"1471",249,78,1985,4576
"1472",10321,48,0,857
"1473",2485,267,0,22
"1474",1252,114,1968,1193
"1475",1253,114,1968,897
"1476",561,69,1850,3917
"1477",2486,267,0,23
"1478",266,71,2006,2859
"1479",2488,267,0,65
"1480",2487,267,0,37
"1481",275,14,1863,4597
"1482",270,71,2025,19896
"1483",268,71,2007,7501
"1484",271,71,2025,3887
"1485",273,71,2011,4345
"1486",272,71,2007,1210
"1487",274,71,2025,2685
"1488",278,14,1918,4563
"1489",279,14,1920,5296
"1490",280,14,1921,3811
"1491",372,69,1999,2543
"1492",439,69,2012,954
"1493",760,69,1915,3306
"1494",3036,265,2012,526
"1495",2489,267,0,20
"1496",2490,267,0,65
"1497",2492,267,0,230
"1498",2493,267,0,26
"1499",7505,283,2014,31
"1500",2494,267,0,319
"1501",3037,265,1989,327
"1502",2495,267,0,139
"1503",3043,265,1985,470
"1504",3038,265,2012,523
"1505",3042,265,2012,62
"1506",3047,265,1985,131
"1507",761,69,1915,2696
"1508",1254,114,1968,1038
"1509",762,69,1917,5716
"1510",276,14,1916,4723
"1511",1467,114,2008,1447
"1512",1704,114,1902,5992
"1513",3041,265,2012,33
"1514",3048,265,1985,19
"1515",3404,266,2002,32
"1516",3619,95,1997,52
"1517",5870,328,2000,173
"1518",7506,283,2014,184
"1519",9,1,2003,1880
"1520",11,1,1937,1256
"1521",10322,48,0,215
"1522",239,71,1994,1711
"1523",203,71,1961,1583
"1524",429,110,1959,1156
"1525",1662,114,1922,1057
"1526",15,1,1999,591
"1527",39,1,1936,190
"1528",3040,265,2012,34
"1529",3039,265,2012,61
"1530",27,1,2010,507
"1531",18,1,1944,2727
"1532",25,1,1986,494
"1533",23,1,1973,655
"1534",3,1,2008,1571
"1535",34,1,1987,433
"1536",5310,82,0,275
"1537",17,1,1944,786
"1538",2500,267,0,51
"1539",2497,267,0,74
"1540",8501,318,2001,233
"1541",2498,267,0,25
"1542",2499,267,0,423
"1543",2504,267,0,49
"1544",104,78,1970,4809
"1545",198,71,1968,6644
"1546",200,71,1970,2244
"1547",220,71,1995,6856
"1548",240,71,1999,2247
"1549",199,71,1964,2244
"1550",241,71,1999,470
"1551",243,71,1998,1820
"1552",2501,267,0,109
"1553",2503,267,0,67
"1554",2502,267,0,21
"1555",2505,267,0,35
"1556",2506,267,0,64
"1557",2507,267,0,24
"1558",2508,267,0,212
"1559",1468,114,2008,1116
"1560",1469,114,2008,871
"1561",1102,107,2020,20922
"1562",2509,267,0,137
"1563",1104,15,2008,21367
"1564",610,15,2014,12624
"1565",2516,267,0,599
"1566",1175,114,1959,976
"1567",1153,114,1938,1214
"1568",2517,267,0,81
"1569",8502,318,2001,191
"1570",1122,258,2003,1658
"1571",1135,258,1995,5062
"1572",620,15,2010,23455
"1573",2518,267,0,67
"1574",2512,267,0,442
"1575",2513,267,0,453
"1576",1133,263,1957,1279
"1577",2531,267,0,288
"1578",1128,263,1957,345
"1579",1159,14,1989,1041
"1580",2514,267,0,446
"1581",1131,263,1957,638
"1582",1199,114,1964,1089
"1583",1160,14,1989,1070
"1584",1137,258,1887,7094
"1585",2529,267,0,180
"1586",2515,267,0,261
"1587",2530,267,0,17
"1588",2532,267,0,217
"1589",5871,328,2000,110
"1590",2533,267,0,209
"1591",3044,265,1985,68
"1592",2519,267,0,3
"1593",2524,267,0,464
"1594",2520,267,0,81
"1595",2521,267,0,67
"1596",2528,267,0,777
"1597",2522,267,0,114
"1598",2525,267,0,29
"1599",2523,267,0,94
"1600",2527,267,0,370
"1601",2526,267,0,89
"1602",98,78,1984,1402
"1603",228,126,0,9134
"1604",3045,265,1985,465
"1605",10323,48,0,11
"1606",3046,265,1985,63
"1607",123,4,2004,2697
"1608",3052,265,1985,21
"1609",786,69,1939,3245
"1610",428,110,1958,968
"1611",2534,267,0,420
"1612",2537,267,0,91
"1613",2535,267,0,326
"1614",2536,267,0,164
"1615",3049,265,1985,588
"1616",8503,318,2001,208
"1617",3051,265,1985,587
"1618",3408,266,2002,290
"1619",3050,265,1985,25
"1620",3405,266,2002,36
"1621",6444,148,2013,2275
"1622",6317,77,0,192
"1623",3056,265,1985,437
"1624",3059,265,1985,90
"1625",32,1,NA,494
"1626",1707,95,1906,605
"1627",1710,95,1907,8542
"1628",1714,95,1907,235
"1629",1810,114,1988,1039
"1630",1715,95,1900,1305
"1631",1718,95,1909,4662
"1632",2388,267,0,1043
"1633",9765,48,0,4792
"1634",2544,70,2000,2316
"1635",2539,70,1878,812
"1636",3053,265,1985,21
"1637",8504,318,2001,208
"1638",2545,70,1974,531
"1639",2542,70,1978,1187
"1640",995,79,1999,3508
"1641",2549,70,1997,1643
"1642",6318,77,0,1522
"1643",1021,87,2011,1864
"1644",722,69,1949,8027
"1645",424,110,1956,1784
"1646",128,4,2022,4560
"1647",319,69,1926,776
"1648",430,110,1960,1371
"1649",162,4,9999,74
"1650",427,110,1958,1778
"1651",202,71,1961,5062
"1652",1022,87,2013,1616
"1653",1023,87,2007,2438
"1654",2359,267,0,923
"1655",2418,267,0,316
"1656",2546,70,1978,344
"1657",2543,70,1981,2494
"1658",2550,70,1992,4622
"1659",2540,70,1900,428
"1660",3544,95,1992,1037
"1661",2538,70,1900,483
"1662",2541,70,2013,1777
"1663",1168,114,1956,782
"1664",3054,265,1985,123
"1665",2547,70,1984,1512
"1666",3055,265,1985,125
"1667",110,78,1982,2878
"1668",1169,114,1956,959
"1669",206,71,2006,2083
"1670",205,71,1980,2763
"1671",213,71,1981,5542
"1672",222,71,1998,2129
"1673",207,71,1968,1578
"1674",223,71,1986,1910
"1675",221,71,1981,1360
"1676",224,71,1998,1831
"1677",1210,114,1961,1632
"1678",2548,70,1991,6432
"1679",2334,106,1988,16591
"1680",2249,106,1990,9141
"1681",3060,265,1985,91
"1682",3058,265,1985,982
"1683",3406,266,2002,36
"1684",3407,266,2002,290
"1685",3402,266,2002,453
"1686",242,71,1999,3783
"1687",145,78,1982,2976
"1688",10324,48,0,857
"1689",9766,48,0,1162
"1690",2553,106,2013,3460
"1691",3061,265,1985,983
"1692",2552,106,1970,4568
"1693",1785,114,1978,14335
"1694",1818,95,1934,1450
"1695",1820,95,1911,2563
"1696",3409,266,2002,401
"1697",9767,48,0,17
"1698",3410,266,2002,401
"1699",3411,266,2002,18
"1700",10325,48,0,215
"1701",1024,87,2017,3075
"1702",9768,48,0,23
"1703",108,78,1979,3566
"1704",3090,265,1985,620
"1705",2554,106,2014,11807
"1706",3062,265,1985,752
"1707",3073,265,1985,1144
"1708",3063,265,1985,747
"1709",3566,95,2003,478
"1710",3071,265,1985,135
"1711",3079,265,1985,1219
"1712",3088,265,1985,25
"1713",3089,265,1985,25
"1714",3091,265,1985,622
"1715",2415,267,0,115
"1716",2412,267,0,1594
"1717",2409,267,0,1613
"1718",2407,267,0,4050
"1719",1793,114,1914,1617
"1720",1819,95,2012,1250
"1721",564,69,1932,3250
"1722",178,78,2008,25784
"1723",204,71,1961,2368
"1724",1844,95,2019,7528
"1725",2555,118,0,1078
"1726",3065,265,1985,171
"1727",1791,114,1912,3085
"1728",2556,118,0,1061
"1729",1792,114,1912,6847
"1730",3067,265,1985,170
"1731",3064,265,1985,101
"1732",3069,265,1985,576
"1733",3070,265,1985,576
"1734",3066,265,1985,103
"1735",3068,265,1985,137
"1736",3412,266,2002,18
"1737",3413,266,2002,30
"1738",3414,266,2002,30
"1739",3415,266,2020,922
"1740",3072,265,1985,1127
"1741",3075,265,1985,187
"1742",1797,114,1926,31199
"1743",8505,318,2001,78
"1744",3074,265,1985,499
"1745",3620,95,1997,328
"1746",1798,114,1930,277
"1747",3576,95,1997,717
"1748",3077,265,1985,184
"1749",9769,48,0,1795
"1750",8506,318,2001,25
"1751",3078,265,1985,1222
"1752",3080,265,1985,112
"1753",1809,114,1988,15404
"1754",1808,114,1988,4012
"1755",3081,265,1985,26
"1756",10326,48,0,11
"1757",3087,265,1985,91
"1758",3085,265,1985,91
"1759",3099,265,1985,463
"1760",3084,265,1985,112
"1761",3082,265,1985,510
"1762",3086,265,1985,26
"1763",3083,265,1985,510
"1764",3092,265,2000,396
"1765",3100,265,1985,461
"1766",3103,265,1985,99
"1767",9770,48,0,22
"1768",121,4,2006,3102
"1769",179,71,1919,1408
"1770",209,71,1973,2050
"1771",225,71,1999,8999
"1772",227,126,0,6307
"1773",257,71,2011,968
"1774",1170,114,1956,606
"1775",1235,114,1967,954
"1776",208,71,2002,2370
"1777",258,71,2015,1226
"1778",7687,91,1980,5222
"1779",736,69,1864,1035
"1780",723,69,1864,5504
"1781",738,69,1884,473
"1782",1171,114,1957,1089
"1783",116,4,1978,4687
"1784",9771,48,0,31
"1785",174,4,1911,1776
"1786",101,4,1975,7850
"1787",9772,48,0,17
"1788",100,78,1972,1445
"1789",113,4,2010,3510
"1790",252,78,1988,3939
"1791",740,69,1876,567
"1792",210,71,1979,2257
"1793",211,71,1979,7094
"1794",180,71,1919,2203
"1795",1172,114,1958,1053
"1796",259,71,2007,656
"1797",176,34,0,1730
"1798",10327,48,0,644
"1799",742,69,1876,547
"1800",743,69,1884,575
"1801",1236,114,1967,652
"1802",1237,114,1967,1630
"1803",1238,114,1967,1064
"1804",1239,114,1967,1099
"1805",1243,114,1969,1855
"1806",1240,114,1969,1257
"1807",440,69,2012,2461
"1808",171,4,1895,2043
"1809",185,71,1923,2166
"1810",119,4,2004,2013
"1811",138,4,2022,3680
"1812",10328,48,0,39
"1813",3093,265,1985,69
"1814",3094,265,2000,374
"1815",5872,328,2000,20
"1816",3097,265,1985,71
"1817",181,71,1921,1784
"1818",189,71,1936,1401
"1819",182,71,1924,3870
"1820",3101,265,1985,197
"1821",1887,114,1963,2045
"1822",183,71,1925,2317
"1823",188,71,1932,1229
"1824",214,71,1983,1642
"1825",187,71,1929,1643
"1826",229,71,1998,3150
"1827",232,71,1999,1517
"1828",184,71,1925,894
"1829",215,71,1987,2071
"1830",3096,265,1985,67
"1831",3095,265,2000,25
"1832",3102,265,1985,205
"1833",3105,265,2000,168
"1834",3106,265,2000,167
"1835",3098,265,1985,72
"1836",1866,21,2012,11109
"1837",1867,21,2002,1658
"1838",3104,265,1985,100
"1839",3107,265,2000,52
"1840",3108,265,2000,58
"1841",3113,265,2000,364
"1842",3109,265,2000,314
"1843",3114,265,2000,356
"1844",3110,265,2000,314
"1845",3111,265,2000,112
"1846",8507,318,2001,453
"1847",3112,265,2000,112
"1848",3119,265,2000,77
"1849",3120,265,2000,77
"1850",3125,265,2000,284
"1851",3126,265,2000,287
"1852",3127,265,2000,79
"1853",3128,265,2000,80
"1854",9773,48,0,4835
"1855",177,34,0,8209
"1856",132,4,2010,5575
"1857",120,4,2005,1435
"1858",1241,114,1969,2556
"1859",1242,114,1969,1259
"1860",1244,114,1969,1083
"1861",350,107,2007,28615
"1862",115,4,1978,4256
"1863",433,107,2018,14897
"1864",218,71,1983,7256
"1865",186,71,1929,1462
"1866",230,71,2002,5407
"1867",216,71,1975,2285
"1868",231,71,1998,6457
"1869",190,71,1944,4608
"1870",234,71,1998,5763
"1871",238,71,1986,3073
"1872",233,71,2007,2079
"1873",191,71,1941,1883
"1874",134,4,2005,890
"1875",3124,265,2000,77
"1876",3115,265,2000,18
"1877",3116,265,2000,23
"1878",3117,265,2000,129
